timestamp_utc,experiment_id,window_id,switch_id,src_host,dst_host,protocol,application,window_seconds,packet_count,byte_count,flow_count,packet_rate,byte_rate,flow_rate,mean_packet_size,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_handshake_completion_ratio,flow_table_size,packet_in_count,controller_cpu_proxy_pct,attack_intensity,attacker_count,background_traffic_level,label,attack_family,data_source
2026-01-01T00:35:10+00:00,controlled_sdn_lab_v2,exp_00_000211,s2,c2,web,TCP,HTTP,10,408,472461,16,40.8,47246.17299026178,1.6,1157.994436035828,42,339,0,8.071428571428571,52,19,6.9,0.0,0,0.22665380035282187,BENIGN,BENIGN,controlled_profile
2026-01-01T00:35:20+00:00,controlled_sdn_lab_v2,exp_00_000212,s4,c4,ssdp,TCP,HTTP,10,1236,532717,27,123.6,53271.73166153111,2.7,431.0010652227436,124,1100,0,8.870967741935484,86,13,6.3,0.0,0,0.16823527702225546,BENIGN,BENIGN,controlled_profile
2026-01-01T00:35:30+00:00,controlled_sdn_lab_v2,exp_00_000213,s3,c3,dns,TCP,HTTP,10,697,578327,15,69.7,57832.7468707034,1.5,829.7381186614548,41,562,0,13.707317073170731,23,12,6.2,0.0,0,0.23094818728236774,BENIGN,BENIGN,controlled_profile
2026-01-01T00:35:40+00:00,controlled_sdn_lab_v2,exp_00_000214,s2,c4,dns,TCP,HTTP,10,1181,798718,23,118.1,79871.82298665361,2.3,676.3067145355936,195,956,0,4.902564102564103,75,36,8.6,0.0,0,0.49683631212821344,BENIGN,BENIGN,controlled_profile
2026-01-01T00:35:50+00:00,controlled_sdn_lab_v2,exp_00_000215,s3,c1,web,TCP,HTTP,10,290,278009,39,29.0,27800.987062551245,3.9,958.6547262948704,34,210,0,6.176470588235294,113,59,10.9,0.0,0,0.3538384987308889,BENIGN,BENIGN,controlled_profile
2026-01-01T00:36:00+00:00,controlled_sdn_lab_v2,exp_00_000216,s1,c1,web,TCP,HTTP,10,1437,1297838,26,143.7,129783.86405303286,2.6,903.1584137302217,234,1356,0,5.794871794871795,42,57,10.7,0.0,0,0.5301729453908917,BENIGN,BENIGN,controlled_profile
2026-01-01T00:36:10+00:00,controlled_sdn_lab_v2,exp_00_000217,s3,c2,ssdp,TCP,HTTP,10,1221,672140,16,122.1,67214.0210028936,1.6,550.483382497081,189,927,0,4.904761904761905,46,8,5.8,0.0,0,0.1998974653290663,BENIGN,BENIGN,controlled_profile
2026-01-01T00:36:20+00:00,controlled_sdn_lab_v2,exp_00_000218,s1,c3,ntp,TCP,HTTP,10,718,693981,26,71.8,69398.1169194437,2.6,966.5475894072939,69,564,0,8.173913043478262,28,10,6.0,0.0,0,0.46474754393048956,BENIGN,BENIGN,controlled_profile
2026-01-01T00:36:30+00:00,controlled_sdn_lab_v2,exp_00_000219,s1,c3,dns,TCP,HTTP,10,1788,1389834,22,178.8,138983.4128669111,2.2,777.3121524995029,206,1419,0,6.888349514563107,55,31,8.1,0.0,0,0.5490600402505472,BENIGN,BENIGN,controlled_profile
2026-01-01T00:36:40+00:00,controlled_sdn_lab_v2,exp_00_000220,s1,c4,ssdp,TCP,HTTP,10,1671,1182644,11,167.1,118264.48662536812,1.1,707.7467781290732,171,1309,0,7.654970760233918,36,7,5.7,0.0,0,0.11629622162350725,BENIGN,BENIGN,controlled_profile
2026-01-01T00:36:50+00:00,controlled_sdn_lab_v2,exp_00_000221,s2,c1,ntp,TCP,HTTP,10,302,140195,14,30.2,14019.500060961538,1.4,464.2218563232297,59,229,0,3.8813559322033897,32,10,6.0,0.0,0,0.39021914860142237,BENIGN,BENIGN,controlled_profile
2026-01-01T00:37:00+00:00,controlled_sdn_lab_v2,exp_00_000222,s3,c3,ntp,TCP,HTTP,10,844,431169,19,84.4,43116.95883339509,1.9,510.8644411539703,129,803,0,6.224806201550388,28,21,7.1,0.0,0,0.13456908123305725,BENIGN,BENIGN,controlled_profile
2026-01-01T00:37:10+00:00,controlled_sdn_lab_v2,exp_00_000223,s1,c2,web,TCP,HTTP,10,1318,1290317,7,131.8,129031.70339782737,0.7,978.9962321534701,236,1241,0,5.258474576271187,8,3,5.3,0.0,0,0.526815086573367,BENIGN,BENIGN,controlled_profile
2026-01-01T00:37:20+00:00,controlled_sdn_lab_v2,exp_00_000224,s2,c1,ntp,TCP,HTTP,10,579,429036,32,57.9,42903.63149130023,3.2,740.9953625440454,71,489,0,6.887323943661972,39,79,12.9,0.0,0,0.33882438478648536,BENIGN,BENIGN,controlled_profile
2026-01-01T00:37:30+00:00,controlled_sdn_lab_v2,exp_00_000225,s4,c2,dns,TCP,HTTP,10,1660,1573965,14,166.0,157396.50145182246,1.4,948.1716954929063,187,1338,0,7.1550802139037435,26,20,7.0,0.0,0,0.2527403061855851,BENIGN,BENIGN,controlled_profile
2026-01-01T00:37:40+00:00,controlled_sdn_lab_v2,exp_00_000226,s4,c4,web,TCP,HTTP,10,588,305732,35,58.8,30573.24712201821,3.5,519.9531823472485,82,434,0,5.2926829268292686,51,63,11.3,0.0,0,0.10430862856687603,BENIGN,BENIGN,controlled_profile
2026-01-01T00:37:50+00:00,controlled_sdn_lab_v2,exp_00_000227,s1,c2,ssdp,TCP,HTTP,10,287,341457,6,28.7,34145.79818367729,0.6,1189.749065633355,46,206,0,4.478260869565218,11,9,5.9,0.0,0,0.10546736055533187,BENIGN,BENIGN,controlled_profile
2026-01-01T00:38:00+00:00,controlled_sdn_lab_v2,exp_00_000228,s1,c4,ntp,TCP,HTTP,10,1242,752768,11,124.2,75276.86713323294,1.1,606.0939382707966,85,1069,0,12.576470588235294,35,17,6.7,0.0,0,0.5028863491711507,BENIGN,BENIGN,controlled_profile
2026-01-01T00:38:10+00:00,controlled_sdn_lab_v2,exp_00_000229,s4,c2,dns,TCP,HTTP,10,600,382757,16,60.0,38275.774036491835,1.6,637.929567274864,113,538,0,4.761061946902655,38,39,8.9,0.0,0,0.3435577099582109,BENIGN,BENIGN,controlled_profile
2026-01-01T00:38:20+00:00,controlled_sdn_lab_v2,exp_00_000230,s4,c4,ssdp,TCP,HTTP,10,356,292670,7,35.6,29267.08355001565,0.7,822.1090884835858,67,261,0,3.8955223880597014,22,5,5.5,0.0,0,0.4628504853612678,BENIGN,BENIGN,controlled_profile
2026-01-01T00:38:30+00:00,controlled_sdn_lab_v2,exp_00_000231,s1,c2,dns,TCP,HTTP,10,319,288791,31,31.9,28879.16039621203,3.1,905.3028337370542,55,289,0,5.254545454545455,85,49,9.9,0.0,0,0.5784857923153898,BENIGN,BENIGN,controlled_profile
2026-01-01T00:38:40+00:00,controlled_sdn_lab_v2,exp_00_000232,s3,c3,dns,TCP,HTTP,10,1170,877151,31,117.0,87715.18474990135,3.1,749.7024337598406,233,873,0,3.7467811158798283,76,23,7.3,0.0,0,0.12453702386213653,BENIGN,BENIGN,controlled_profile
2026-01-01T00:38:50+00:00,controlled_sdn_lab_v2,exp_00_000233,s2,c4,ntp,TCP,HTTP,10,858,744875,28,85.8,74487.53435357264,2.8,868.1530810439701,135,760,0,5.62962962962963,66,57,10.7,0.0,0,0.4030982144439055,BENIGN,BENIGN,controlled_profile
2026-01-01T00:39:00+00:00,controlled_sdn_lab_v2,exp_00_000234,s1,c1,web,TCP,HTTP,10,348,286028,35,34.8,28602.80989352237,3.5,821.919824526505,52,252,0,4.846153846153846,108,56,10.6,0.0,0,0.3967281362949867,BENIGN,BENIGN,controlled_profile
2026-01-01T00:39:10+00:00,controlled_sdn_lab_v2,exp_00_000235,s3,c2,web,TCP,HTTP,10,1116,844812,35,111.6,84481.20188928171,3.5,757.0000169290475,176,949,0,5.392045454545454,50,38,8.8,0.0,0,0.19651259476968533,BENIGN,BENIGN,controlled_profile
2026-01-01T00:39:20+00:00,controlled_sdn_lab_v2,exp_00_000236,s4,c2,ssdp,TCP,HTTP,10,854,686720,13,85.4,68672.07993674971,1.3,804.122715886999,56,681,0,12.160714285714286,39,27,7.7,0.0,0,0.15541038484935207,BENIGN,BENIGN,controlled_profile
2026-01-01T00:39:30+00:00,controlled_sdn_lab_v2,exp_00_000237,s4,c4,ntp,TCP,HTTP,10,1260,909355,6,126.0,90935.51795027824,0.6,721.7104599228431,237,1204,0,5.080168776371308,9,8,5.8,0.0,0,0.5097253777723186,BENIGN,BENIGN,controlled_profile
2026-01-01T00:39:40+00:00,controlled_sdn_lab_v2,exp_00_000238,s3,c4,ntp,TCP,HTTP,10,923,873538,38,92.3,87353.824384194,3.8,946.4119651591982,160,720,0,4.5,90,15,6.5,0.0,0,0.42115870583576753,BENIGN,BENIGN,controlled_profile
2026-01-01T00:39:50+00:00,controlled_sdn_lab_v2,exp_00_000239,s4,c1,web,TCP,HTTP,10,928,459878,8,92.8,45987.85188334672,0.8,495.5587487429603,78,874,0,11.205128205128204,19,4,5.4,0.0,0,0.2075656090391372,BENIGN,BENIGN,controlled_profile
2026-01-01T00:40:00+00:00,controlled_sdn_lab_v2,exp_00_000240,s1,c4,ssdp,TCP,HTTP,10,465,322930,26,46.5,32293.069681074092,2.6,694.4746167972924,86,345,0,4.011627906976744,67,60,11.0,0.0,0,0.4100733287327737,BENIGN,BENIGN,controlled_profile
2026-01-01T00:40:10+00:00,controlled_sdn_lab_v2,exp_00_000241,s4,c2,web,TCP,HTTP,10,1260,520614,38,126.0,52061.40582009263,3.8,413.1857604769256,173,1167,0,6.745664739884393,88,42,9.2,0.0,0,0.35359505965796445,BENIGN,BENIGN,controlled_profile
2026-01-01T00:40:20+00:00,controlled_sdn_lab_v2,exp_00_000242,s3,c2,ssdp,TCP,HTTP,10,876,525478,23,87.6,52547.81223370532,2.3,599.8608702477776,93,859,0,9.236559139784946,55,15,6.5,0.0,0,0.34964012848707393,BENIGN,BENIGN,controlled_profile
2026-01-01T00:40:30+00:00,controlled_sdn_lab_v2,exp_00_000243,s2,c4,web,TCP,HTTP,10,1318,827937,29,131.8,82793.71125447337,2.9,628.1768683950938,70,1022,0,14.6,74,38,8.8,0.0,0,0.43915530420085414,BENIGN,BENIGN,controlled_profile
2026-01-01T00:40:40+00:00,controlled_sdn_lab_v2,exp_00_000244,s1,c4,dns,TCP,HTTP,10,1398,1234651,18,139.8,123465.1713312096,1.8,883.1557319829013,78,1019,0,13.064102564102564,43,31,8.1,0.0,0,0.47550437644127896,BENIGN,BENIGN,controlled_profile
2026-01-01T00:40:50+00:00,controlled_sdn_lab_v2,exp_00_000245,s1,c2,web,TCP,HTTP,10,1533,1373464,29,153.3,137346.49580977866,2.9,895.9327841472841,274,1127,0,4.113138686131387,90,67,11.7,0.0,0,0.13837021327984864,BENIGN,BENIGN,controlled_profile
2026-01-01T00:41:00+00:00,controlled_sdn_lab_v2,exp_00_000246,s4,c4,ntp,TCP,HTTP,10,470,355416,16,47.0,35541.65212815513,1.6,756.2053644288326,35,390,0,11.142857142857142,42,18,6.8,0.0,0,0.16220519436326195,BENIGN,BENIGN,controlled_profile
2026-01-01T00:41:10+00:00,controlled_sdn_lab_v2,exp_00_000247,s4,c4,ntp,TCP,HTTP,10,717,337698,19,71.7,33769.81051893252,1.9,470.98759440631136,137,699,0,5.102189781021898,41,22,7.2,0.0,0,0.4767302697181709,BENIGN,BENIGN,controlled_profile
2026-01-01T00:41:20+00:00,controlled_sdn_lab_v2,exp_00_000248,s4,c4,ntp,TCP,HTTP,10,236,210360,13,23.6,21036.073410903155,1.3,891.3590428348793,35,189,0,5.4,38,29,7.9,0.0,0,0.2355689431175452,BENIGN,BENIGN,controlled_profile
2026-01-01T00:41:30+00:00,controlled_sdn_lab_v2,exp_00_000249,s2,c2,web,TCP,HTTP,10,942,1025563,33,94.2,102556.38165974211,3.3,1088.7089348167951,174,899,0,5.166666666666667,110,79,12.9,0.0,0,0.38560659567599886,BENIGN,BENIGN,controlled_profile
2026-01-01T00:41:40+00:00,controlled_sdn_lab_v2,exp_00_000250,s4,c4,ntp,TCP,HTTP,10,884,595888,15,88.4,59588.83866230764,1.5,674.0818853202222,76,639,0,8.407894736842104,35,20,7.0,0.0,0,0.3142964591254582,BENIGN,BENIGN,controlled_profile
2026-01-01T00:41:50+00:00,controlled_sdn_lab_v2,exp_00_000251,s3,c2,ssdp,TCP,HTTP,10,899,951455,11,89.9,95145.54828772755,1.1,1058.3487017544778,141,827,0,5.865248226950355,19,17,6.7,0.0,0,0.5408086106214316,BENIGN,BENIGN,controlled_profile
2026-01-01T00:42:00+00:00,controlled_sdn_lab_v2,exp_00_000252,s2,c3,web,TCP,HTTP,10,1432,1334142,34,143.2,133414.25152344911,3.4,931.6637676218513,284,1176,0,4.140845070422535,113,71,12.1,0.0,0,0.29721296478629733,BENIGN,BENIGN,controlled_profile
2026-01-01T00:42:10+00:00,controlled_sdn_lab_v2,exp_00_000253,s2,c1,dns,TCP,HTTP,10,1035,600941,34,103.5,60094.186068686846,3.4,580.620155253013,113,842,0,7.451327433628318,103,28,7.8,0.0,0,0.5475820588868698,BENIGN,BENIGN,controlled_profile
2026-01-01T00:42:20+00:00,controlled_sdn_lab_v2,exp_00_000254,s2,c3,web,TCP,HTTP,10,315,243752,26,31.5,24375.28887088683,2.6,773.8186943138676,36,256,0,7.111111111111111,58,34,8.4,0.0,0,0.5089176549790404,BENIGN,BENIGN,controlled_profile
2026-01-01T00:42:30+00:00,controlled_sdn_lab_v2,exp_00_000255,s3,c4,ntp,TCP,HTTP,10,1357,1411906,34,135.7,141190.65187746318,3.4,1040.4616940122564,99,1179,0,11.909090909090908,56,31,8.1,0.0,0,0.4357017620865159,BENIGN,BENIGN,controlled_profile
2026-01-01T00:42:40+00:00,controlled_sdn_lab_v2,exp_00_000256,s1,c1,ssdp,TCP,HTTP,10,609,705780,18,60.9,70578.05591687688,1.8,1158.9171743329537,110,600,0,5.454545454545454,21,40,9.0,0.0,0,0.2966509418496539,BENIGN,BENIGN,controlled_profile
2026-01-01T00:42:50+00:00,controlled_sdn_lab_v2,exp_00_000257,s4,c3,ssdp,TCP,HTTP,10,1641,1355781,18,164.1,135578.16330091664,1.8,826.1923418703025,281,1486,0,5.288256227758007,29,23,7.3,0.0,0,0.18519575457931245,BENIGN,BENIGN,controlled_profile
2026-01-01T00:43:00+00:00,controlled_sdn_lab_v2,exp_00_000258,s2,c3,ntp,TCP,HTTP,10,1321,789700,13,132.1,78970.07466705948,1.3,597.8052586454162,93,1254,0,13.483870967741936,14,10,6.0,0.0,0,0.3782430452553971,BENIGN,BENIGN,controlled_profile
2026-01-01T00:43:10+00:00,controlled_sdn_lab_v2,exp_00_000259,s4,c2,web,TCP,HTTP,10,1069,731436,19,106.9,73143.6772625535,1.9,684.2252316422216,80,977,0,12.2125,38,38,8.8,0.0,0,0.5464524976813415,BENIGN,BENIGN,controlled_profile
2026-01-01T00:43:20+00:00,controlled_sdn_lab_v2,exp_00_000260,s1,c3,dns,TCP,HTTP,10,197,166274,16,19.7,16627.46641242815,1.6,844.0338280420382,17,164,0,9.647058823529411,39,11,6.1,0.0,0,0.14655466542926546,BENIGN,BENIGN,controlled_profile
2026-01-01T00:43:30+00:00,controlled_sdn_lab_v2,exp_00_000261,s3,c4,dns,TCP,HTTP,10,1470,1487418,17,147.0,148741.89127186872,1.7,1011.8496004889029,246,1116,0,4.536585365853658,20,12,6.2,0.0,0,0.2126486693911667,BENIGN,BENIGN,controlled_profile
2026-01-01T00:43:40+00:00,controlled_sdn_lab_v2,exp_00_000262,s3,c3,ntp,TCP,HTTP,10,1431,664883,35,143.1,66488.30846360054,3.5,464.62829115024834,242,1362,0,5.628099173553719,93,64,11.4,0.0,0,0.5595548322833026,BENIGN,BENIGN,controlled_profile
2026-01-01T00:43:50+00:00,controlled_sdn_lab_v2,exp_00_000263,s3,c4,ssdp,TCP,HTTP,10,350,160287,38,35.0,16028.739260684411,3.8,457.96397887669747,40,313,0,7.825,56,81,13.1,0.0,0,0.4997563028591143,BENIGN,BENIGN,controlled_profile
2026-01-01T00:44:00+00:00,controlled_sdn_lab_v2,exp_00_000264,s3,c1,dns,TCP,HTTP,10,1502,1506915,17,150.2,150691.5217118985,1.7,1003.2724481484587,221,1275,0,5.769230769230769,22,14,6.4,0.0,0,0.41889502006728885,BENIGN,BENIGN,controlled_profile
2026-01-01T00:44:10+00:00,controlled_sdn_lab_v2,exp_00_000265,s1,c3,ssdp,TCP,HTTP,10,727,693200,29,72.7,69320.03699177531,2.9,953.5080741647224,95,706,0,7.431578947368421,37,33,8.3,0.0,0,0.4699155470192522,BENIGN,BENIGN,controlled_profile
2026-01-01T00:44:20+00:00,controlled_sdn_lab_v2,exp_00_000266,s2,c4,web,TCP,HTTP,10,1880,1623815,26,188.0,162381.57378423293,2.6,863.7317754480475,193,1686,0,8.735751295336788,32,51,10.1,0.0,0,0.39792897536549265,BENIGN,BENIGN,controlled_profile
2026-01-01T00:44:30+00:00,controlled_sdn_lab_v2,exp_00_000267,s2,c1,ssdp,TCP,HTTP,10,374,247970,30,37.4,24797.094946267658,3.0,663.0239290445897,29,279,0,9.620689655172415,82,11,6.1,0.0,0,0.11997323280881325,BENIGN,BENIGN,controlled_profile
2026-01-01T00:44:40+00:00,controlled_sdn_lab_v2,exp_00_000268,s3,c3,ntp,TCP,HTTP,10,247,154628,25,24.7,15462.879769425408,2.5,626.0275210293688,28,239,0,8.535714285714286,84,23,7.3,0.0,0,0.5903787339541761,BENIGN,BENIGN,controlled_profile
2026-01-01T00:44:50+00:00,controlled_sdn_lab_v2,exp_00_000269,s1,c3,dns,TCP,HTTP,10,1374,791416,33,137.4,79141.67885085256,3.3,575.9947514618091,220,1050,0,4.7727272727272725,101,42,9.2,0.0,0,0.4419223421670383,BENIGN,BENIGN,controlled_profile
2026-01-01T00:45:00+00:00,controlled_sdn_lab_v2,exp_00_000270,s3,c2,ssdp,TCP,HTTP,10,1258,775401,18,125.8,77540.10878905267,1.8,616.3760635059831,71,1167,0,16.43661971830986,28,22,7.2,0.0,0,0.3939109647845146,BENIGN,BENIGN,controlled_profile
2026-01-01T00:45:10+00:00,controlled_sdn_lab_v2,exp_00_000271,s1,c2,dns,TCP,HTTP,10,532,539451,18,53.2,53945.11562414704,1.8,1014.0059327847187,56,438,0,7.821428571428571,52,37,8.7,0.0,0,0.5697724203897716,BENIGN,BENIGN,controlled_profile
2026-01-01T00:45:20+00:00,controlled_sdn_lab_v2,exp_00_000272,s3,c1,dns,TCP,HTTP,10,1243,1240802,21,124.3,124080.21006970434,2.1,998.2317785173318,139,1059,0,7.618705035971223,29,20,7.0,0.0,0,0.3052207367777233,BENIGN,BENIGN,controlled_profile
2026-01-01T00:45:30+00:00,controlled_sdn_lab_v2,exp_00_000273,s2,c4,web,TCP,HTTP,10,1166,500188,26,116.6,50018.819039905924,2.6,428.9778648362429,138,823,0,5.963768115942029,42,22,7.2,0.0,0,0.2372851217304591,BENIGN,BENIGN,controlled_profile
2026-01-01T00:45:40+00:00,controlled_sdn_lab_v2,exp_00_000274,s2,c3,dns,TCP,HTTP,10,846,339070,10,84.6,33907.00278893781,1.0,400.7919951411089,54,727,0,13.462962962962964,11,10,6.0,0.0,0,0.5706834506351234,BENIGN,BENIGN,controlled_profile
2026-01-01T00:45:50+00:00,controlled_sdn_lab_v2,exp_00_000275,s1,c3,web,TCP,HTTP,10,351,181550,39,35.1,18155.03488840475,3.9,517.2374612081124,50,307,0,6.14,134,96,14.6,0.0,0,0.20200657327702046,BENIGN,BENIGN,controlled_profile
2026-01-01T00:46:00+00:00,controlled_sdn_lab_v2,exp_00_000276,s3,c3,dns,TCP,HTTP,10,1181,835157,37,118.1,83515.76733732379,3.7,707.1614507817426,85,1168,0,13.741176470588234,45,41,9.1,0.0,0,0.5614321814625953,BENIGN,BENIGN,controlled_profile
2026-01-01T00:46:10+00:00,controlled_sdn_lab_v2,exp_00_000277,s4,c4,web,TCP,HTTP,10,1144,594133,23,114.4,59413.336509278604,2.3,519.3473471090787,172,952,0,5.534883720930233,72,14,6.4,0.0,0,0.1172354964163814,BENIGN,BENIGN,controlled_profile
2026-01-01T00:46:20+00:00,controlled_sdn_lab_v2,exp_00_000278,s2,c3,dns,TCP,HTTP,10,1440,584620,10,144.0,58462.041151499514,1.0,405.9863968854133,217,1033,0,4.76036866359447,19,15,6.5,0.0,0,0.44864114799331944,BENIGN,BENIGN,controlled_profile
2026-01-01T00:46:30+00:00,controlled_sdn_lab_v2,exp_00_000279,s3,c3,web,TCP,HTTP,10,1097,933007,35,109.7,93300.77530502922,3.5,850.5084348680878,164,917,0,5.591463414634147,59,35,8.5,0.0,0,0.10559337654343845,BENIGN,BENIGN,controlled_profile
2026-01-01T00:46:40+00:00,controlled_sdn_lab_v2,exp_00_000280,s3,c4,web,TCP,HTTP,10,1699,1787179,10,169.9,178717.93812979586,1.0,1051.9007541482981,157,1395,0,8.885350318471337,32,10,6.0,0.0,0,0.17678893347387828,BENIGN,BENIGN,controlled_profile
2026-01-01T00:46:50+00:00,controlled_sdn_lab_v2,exp_00_000281,s4,c2,web,TCP,HTTP,10,1361,1538889,23,136.1,153888.93488248158,2.3,1130.704885249681,136,1014,0,7.455882352941177,75,7,5.7,0.0,0,0.4986310961361138,BENIGN,BENIGN,controlled_profile
2026-01-01T00:47:00+00:00,controlled_sdn_lab_v2,exp_00_000282,s1,c3,ssdp,TCP,HTTP,10,1639,1432064,14,163.9,143206.47684846338,1.4,873.7429948045356,215,1299,0,6.0418604651162795,31,12,6.2,0.0,0,0.4254061325220174,BENIGN,BENIGN,controlled_profile
2026-01-01T00:47:10+00:00,controlled_sdn_lab_v2,exp_00_000283,s1,c3,ssdp,TCP,HTTP,10,433,348383,33,43.3,34838.30358909089,3.3,804.5797595632998,64,392,0,6.125,84,61,11.1,0.0,0,0.2391085758606948,BENIGN,BENIGN,controlled_profile
2026-01-01T00:47:20+00:00,controlled_sdn_lab_v2,exp_00_000284,s1,c3,ntp,TCP,HTTP,10,365,165375,13,36.5,16537.50187010097,1.3,453.0822430164649,21,313,0,14.904761904761905,39,8,5.8,0.0,0,0.2547717540688137,BENIGN,BENIGN,controlled_profile
2026-01-01T00:47:30+00:00,controlled_sdn_lab_v2,exp_00_000285,s4,c3,ssdp,TCP,HTTP,10,1089,847579,27,108.9,84757.93130927099,2.7,778.3097457233332,88,1071,0,12.170454545454545,68,13,6.3,0.0,0,0.22242737359685796,BENIGN,BENIGN,controlled_profile
2026-01-01T00:47:40+00:00,controlled_sdn_lab_v2,exp_00_000286,s2,c2,dns,TCP,HTTP,10,1300,1325394,25,130.0,132539.45478267345,2.5,1019.5342675590265,86,939,0,10.918604651162791,73,48,9.8,0.0,0,0.44909512235885807,BENIGN,BENIGN,controlled_profile
2026-01-01T00:47:50+00:00,controlled_sdn_lab_v2,exp_00_000287,s4,c2,ntp,TCP,HTTP,10,667,772731,8,66.7,77273.16044571155,0.8,1158.5181476118673,65,512,0,7.876923076923077,17,9,5.9,0.0,0,0.3853653030601232,BENIGN,BENIGN,controlled_profile
2026-01-01T00:48:00+00:00,controlled_sdn_lab_v2,exp_00_000288,s2,c1,dns,TCP,HTTP,10,662,406168,35,66.2,40616.8060477421,3.5,613.5469191501828,92,535,0,5.815217391304348,57,71,12.1,0.0,0,0.592682281084111,BENIGN,BENIGN,controlled_profile
2026-01-01T00:48:10+00:00,controlled_sdn_lab_v2,exp_00_000289,s2,c3,ssdp,TCP,HTTP,10,1354,546999,11,135.4,54699.9714406973,1.1,403.9879722355783,196,1096,0,5.591836734693878,23,25,7.5,0.0,0,0.47475748876913526,BENIGN,BENIGN,controlled_profile
2026-01-01T00:48:20+00:00,controlled_sdn_lab_v2,exp_00_000290,s4,c3,web,TCP,HTTP,10,1749,1598622,37,174.9,159862.2222333636,3.7,914.0207103108266,152,1673,0,11.006578947368421,95,19,6.9,0.0,0,0.34776740207627155,BENIGN,BENIGN,controlled_profile
2026-01-01T00:48:30+00:00,controlled_sdn_lab_v2,exp_00_000291,s4,c1,ssdp,TCP,HTTP,10,1121,641723,14,112.1,64172.381302413974,1.4,572.4565682641746,156,928,0,5.948717948717949,27,11,6.1,0.0,0,0.3230158596149456,BENIGN,BENIGN,controlled_profile
2026-01-01T00:48:40+00:00,controlled_sdn_lab_v2,exp_00_000292,s3,c3,web,TCP,HTTP,10,811,799079,20,81.1,79907.96076111353,2.0,985.3016123441867,42,794,0,18.904761904761905,65,41,9.1,0.0,0,0.2687448531922193,BENIGN,BENIGN,controlled_profile
2026-01-01T00:48:50+00:00,controlled_sdn_lab_v2,exp_00_000293,s4,c4,ssdp,TCP,HTTP,10,1198,735380,12,119.8,73538.00025880762,1.2,613.8397350484776,80,1067,0,13.3375,22,24,7.4,0.0,0,0.20262992523260112,BENIGN,BENIGN,controlled_profile
2026-01-01T00:49:00+00:00,controlled_sdn_lab_v2,exp_00_000294,s1,c2,ssdp,TCP,HTTP,10,932,1058071,35,93.2,105807.13626133553,3.5,1135.2697023748447,174,882,0,5.068965517241379,45,84,13.4,0.0,0,0.2951380708861716,BENIGN,BENIGN,controlled_profile
2026-01-01T00:49:10+00:00,controlled_sdn_lab_v2,exp_00_000295,s1,c1,ntp,TCP,HTTP,10,579,673123,11,57.9,67312.3988352406,1.1,1162.5630196069187,112,533,0,4.758928571428571,20,18,6.8,0.0,0,0.42321351902914106,BENIGN,BENIGN,controlled_profile
2026-01-01T00:49:20+00:00,controlled_sdn_lab_v2,exp_00_000296,s2,c3,web,TCP,HTTP,10,533,341884,13,53.3,34188.46801591971,1.3,641.4346719684748,83,474,0,5.710843373493976,35,16,6.6,0.0,0,0.23530534759759694,BENIGN,BENIGN,controlled_profile
2026-01-01T00:49:30+00:00,controlled_sdn_lab_v2,exp_00_000297,s1,c2,ntp,TCP,HTTP,10,602,400872,16,60.2,40087.28282334169,1.6,665.9017080289317,71,454,0,6.394366197183099,22,11,6.1,0.0,0,0.4444485039944176,BENIGN,BENIGN,controlled_profile
2026-01-01T00:49:40+00:00,controlled_sdn_lab_v2,exp_00_000298,s3,c4,ntp,TCP,HTTP,10,1690,1894294,8,169.0,189429.43833797151,0.8,1120.8842505205414,95,1536,0,16.16842105263158,23,15,6.5,0.0,0,0.2882693663982909,BENIGN,BENIGN,controlled_profile
2026-01-01T00:49:50+00:00,controlled_sdn_lab_v2,exp_00_000299,s1,c1,ntp,TCP,HTTP,10,649,776731,7,64.9,77673.13800492321,0.7,1196.8126040820216,112,574,0,5.125,22,13,6.3,0.0,0,0.19189603492805415,BENIGN,BENIGN,controlled_profile
2026-01-01T00:50:00+00:00,controlled_sdn_lab_v2,exp_00_000300,s4,c1,ssdp,TCP,HTTP,10,204,139349,9,20.4,13934.97299375681,0.9,683.0869114586671,15,162,0,10.8,16,4,5.4,0.0,0,0.5911153487367925,BENIGN,BENIGN,controlled_profile
2026-01-01T00:50:10+00:00,controlled_sdn_lab_v2,exp_00_000301,s4,c3,web,TCP,HTTP,10,1643,1596896,26,164.3,159689.65037267533,2.6,971.9394423169527,252,1195,0,4.742063492063492,66,18,6.8,0.0,0,0.5932955379245456,BENIGN,BENIGN,controlled_profile
2026-01-01T00:50:20+00:00,controlled_sdn_lab_v2,exp_00_000302,s3,c1,web,TCP,HTTP,10,1318,1565346,28,131.8,156534.6467803236,2.8,1187.668033234625,73,1253,0,17.164383561643834,93,30,8.0,0.0,0,0.2286653435974916,BENIGN,BENIGN,controlled_profile
2026-01-01T00:50:30+00:00,controlled_sdn_lab_v2,exp_00_000303,s3,c3,dns,TCP,HTTP,10,934,416707,7,93.4,41670.79642691641,0.7,446.1541373331521,148,887,0,5.993243243243243,10,4,5.4,0.0,0,0.11342788846321397,BENIGN,BENIGN,controlled_profile
